order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,restaurant_location,customer_location
1478113,74048,ilili Restaurant,Middle Eastern,25.22,Weekday,4,32,25,"(40.7443707, -73.98779)","(40.74609292350713, -73.92402161665423)"
1477986,115213,Junoon,Indian,22.75,Weekend,5,29,28,"(40.7431207, -73.9909146)","(40.761364192381784, -74.05010797069824)"
1477770,59742,J. G. Melon,American,7.33,Weekday,Not given,31,30,"(40.771073, -73.9593705)","(40.71617832556492, -73.95336841245917)"
1478420,104355,Momoya,Japanese,15.81,Weekend,5,25,15,"(40.7426475, -73.9964607)","(40.753386246272626, -74.02916826793216)"
1477252,96262,Cafe Habana,Mexican,8.1,Weekend,Not given,20,16,"(40.7228449, -73.9942284)","(40.70191567929374, -74.01659322465704)"
1476883,354948,Westville Hudson,American,16.01,Weekend,5,20,18,"(40.7272539, -74.0075081)","(40.71732214801047, -74.04653774939739)"
1477898,68248,J. G. Melon,American,10.43,Weekday,5,35,29,"(40.771073, -73.9593705)","(40.80825906661439, -73.99188991916343)"
1477476,276192,Delicatessen,American,32.93,Weekend,4,30,18,"(40.6587771, -73.9819448)","(40.656583569183105, -74.01988094240498)"
1477652,99393,Parm,Italian,10.14,Weekday,Not given,24,28,"(40.7230381, -73.9957182)","(40.73281482982407, -73.92921951314953)"
1478205,65361,Coppola's East,Italian,13.05,Weekend,Not given,32,16,"(40.7415974, -73.9813869)","(40.71040551430993, -73.98332387690422)"
1477751,385134,RedFarm Broadway,Chinese,16.2,Weekend,5,29,18,"(40.7820656, -73.9806368)","(40.81048705281703, -73.99352651548111)"
1477021,231453,Mamoun's Falafel,Mediterranean,14.46,Weekend,Not given,20,29,"(40.7288007, -73.9885054)","(40.75622020044276, -73.9394994386932)"
1476959,65007,Serafina Fabulous Pizza,Italian,19.5,Weekday,5,22,33,"(40.7761311, -73.9624593)","(40.72499366600609, -74.00080687472854)"
1476687,61722,Blue Ribbon Sushi,Japanese,14.5,Weekend,Not given,28,28,"(40.7079524, -74.0078296)","(40.69813441244868, -74.06201690241372)"
1476938,164776,TAO,Japanese,25.27,Weekday,Not given,33,30,"(40.7625746, -73.9714449)","(40.71146535178691, -73.93705464792477)"
1477022,61588,Blue Ribbon Sushi,Japanese,12.08,Weekend,4,33,22,"(40.7079524, -74.0078296)","(40.69220759340604, -74.05405108775402)"
1477077,40808,Shake Shack,American,12.18,Weekend,4,27,23,"(40.6437718, -74.0758827)","(40.66133628749151, -74.03194710094148)"
1478361,371117,Shake Shack,American,29.1,Weekend,5,26,24,"(40.6437718, -74.0758827)","(40.675718108349486, -74.05373245641985)"
1477407,123535,RedFarm Hudson,Chinese,12.61,Weekend,5,31,22,"(40.7341879, -74.0064162)","(40.755559273779184, -74.04812974915451)"
1477207,58088,Sushi of Gari 46,Japanese,12.18,Weekday,Not given,24,26,"(40.7606902, -73.9895916)","(40.780836661655684, -74.04492246802677)"
1477122,97806,Shake Shack,American,8.63,Weekend,Not given,33,19,"(40.6437718, -74.0758827)","(40.67291678657142, -74.07476053027742)"
1478060,97346,Osteria Morini,Italian,9.51,Weekend,Not given,22,26,"(40.7219323, -73.9976726)","(40.75913721403904, -74.02476994648839)"
1478074,41638,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,30,29,"(40.7244607, -73.9909251)","(40.74105062294842, -73.93517733231229)"
1477181,302790,Carmine's,Italian,29.05,Weekday,Not given,33,32,"(40.7575108, -73.9867126)","(40.81751795766967, -73.99311805345334)"
1476870,94524,The Meatball Shop,Italian,24.3,Weekend,5,28,25,"(40.7651951, -73.9874674)","(40.80331288466182, -74.01878386474408)"
1477759,68551,Blue Ribbon Sushi Bar & Grill,Japanese,12.13,Weekend,Not given,21,29,"(40.7079524, -74.0078296)","(40.752454581700846, -73.99528364531503)"
1477606,39406,RedFarm Broadway,Chinese,9.27,Weekday,4,32,29,"(40.7820656, -73.9806368)","(40.7369653218177, -73.96817143484971)"
1478302,318665,Blue Ribbon Sushi Bar & Grill,Japanese,4.9,Weekday,4,29,32,"(40.7079524, -74.0078296)","(40.65273800539442, -74.00004256417853)"
1478306,358158,Parm,Italian,9.12,Weekend,Not given,23,21,"(40.7230381, -73.9957182)","(40.70017826137115, -74.03986657797027)"
1476565,41991,Blue Ribbon Sushi Bar & Grill,Japanese,15.33,Weekend,5,32,29,"(40.7079524, -74.0078296)","(40.75187007318967, -73.9858944817193)"
1478200,164016,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,28,23,"(40.7244607, -73.9909251)","(40.69068173016194, -74.01603649374482)"
1478264,70564,Jack's Wife Freda,Mediterranean,16.15,Weekday,5,22,24,"(40.7298568, -74.0035384)","(40.694260185604485, -73.98645533506861)"
1477228,52574,Jack's Wife Freda,Mediterranean,6.74,Weekend,Not given,25,22,"(40.7298568, -74.0035384)","(40.72720586930226, -73.95729534336209)"
1478057,75548,Parm,Italian,7.38,Weekend,Not given,26,20,"(40.7230381, -73.9957182)","(40.747909169063085, -74.0368343065799)"
1478256,147468,Tamarind TriBeCa,Indian,6.69,Weekend,5,22,18,"(40.7191453, -74.0089504)","(40.73556532334667, -73.97965783622772)"
1477483,142681,Osteria Morini,Italian,6.79,Weekday,4,32,29,"(40.7219323, -73.9976726)","(40.73266130931514, -73.93738080863591)"
1477257,400950,Sushi of Gari 46,Japanese,12.13,Weekday,5,34,28,"(40.7606902, -73.9895916)","(40.766498960130775, -73.9308720630134)"
1477056,298824,Shake Shack,American,12.18,Weekend,Not given,23,18,"(40.6437718, -74.0758827)","(40.670128415642964, -74.08022547642439)"
1477030,240982,Rubirosa,Italian,24.3,Weekday,3,29,31,"(40.7227225, -73.9961142)","(40.67875276836675, -74.03584050393167)"
1476850,85091,The Meatball Shop,Italian,13.05,Weekday,5,23,31,"(40.7651951, -73.9874674)","(40.765912550341724, -74.0618271436717)"
1477990,59673,Rubirosa,Italian,12.95,Weekend,4,30,25,"(40.7227225, -73.9961142)","(40.76979288325164, -73.96692107348149)"
1477448,142574,Sushi of Gari,Japanese,22.75,Weekend,5,30,22,"(40.7713448, -73.95278)","(40.80977991456463, -73.96449773150994)"
1477784,146555,Momoya,Japanese,24.3,Weekend,5,28,20,"(40.7426475, -73.9964607)","(40.7158500962966, -74.03001331236392)"
1478425,373152,Parm,Italian,14.02,Weekday,Not given,28,32,"(40.7230381, -73.9957182)","(40.74345136555289, -74.06930139886671)"
1477031,201471,Friend of a Farmer,American,24.2,Weekend,Not given,33,27,"(40.7368477, -73.9868637)","(40.72100623601223, -73.92484249291768)"
1477969,69516,Wa Jeal,Chinese,6.74,Weekend,Not given,32,24,"(40.7754148, -73.9532859)","(40.77037362728452, -73.90594478491491)"
1476595,385150,Blue Ribbon Sushi,Japanese,14.02,Weekend,Not given,35,16,"(40.7079524, -74.0078296)","(40.719842795119064, -74.03857843957294)"
1478070,129206,RedFarm Broadway,Chinese,14.07,Weekend,3,20,15,"(40.7820656, -73.9806368)","(40.78729258587581, -74.01971237511073)"
1477501,151191,RedFarm Hudson,Chinese,12.18,Weekend,5,34,24,"(40.7341879, -74.0064162)","(40.71594585347765, -73.97043903657412)"
1476727,49086,Jack's Wife Freda,Mediterranean,12.95,Weekday,3,22,33,"(40.7298568, -74.0035384)","(40.69554407690819, -74.06960705706832)"
1477016,78067,Parm,Italian,15.37,Weekend,Not given,29,23,"(40.7230381, -73.9957182)","(40.72806680301108, -74.04438599405213)"
1477511,261665,RedFarm Broadway,Chinese,7.67,Weekend,5,24,15,"(40.7820656, -73.9806368)","(40.776244176826545, -73.94015768226002)"
1477068,108046,Rubirosa,Italian,12.18,Weekend,Not given,33,20,"(40.7227225, -73.9961142)","(40.69544275894877, -73.95946035582219)"
1477551,277898,Blue Ribbon Fried Chicken,American,29.44,Weekend,4,33,27,"(40.7244607, -73.9909251)","(40.750837921457034, -73.94115801236325)"
1478415,105665,Blue Ribbon Sushi Bar & Grill,Japanese,12.56,Weekday,Not given,32,27,"(40.7079524, -74.0078296)","(40.70136114425783, -74.07098754021365)"
1478129,52256,Han Dynasty,Chinese,12.18,Weekend,Not given,30,15,"(40.7875393, -73.9764459)","(40.76427597135079, -73.99672709071416)"
1477096,158578,Xi'an Famous Foods,Chinese,14.12,Weekday,3,24,31,"(40.7151273, -73.9973245)","(40.777272017600865, -73.99172708085086)"
1477891,142461,Shake Shack,American,25.22,Weekend,Not given,28,26,"(40.6437718, -74.0758827)","(40.68252449297145, -74.11365403586005)"
1478197,41205,Shake Shack,American,12.08,Weekend,5,28,23,"(40.6437718, -74.0758827)","(40.662604138216665, -74.03199036920167)"
1477082,107909,ilili Restaurant,Middle Eastern,24.2,Weekday,4,34,24,"(40.7443707, -73.98779)","(40.710741897099325, -73.9675935017804)"
1477781,183520,Tamarind TriBeCa,Indian,12.47,Weekend,5,32,26,"(40.7191453, -74.0089504)","(40.696071763139805, -73.96121889136595)"
1476570,148459,The Kati Roll Company,Indian,5.87,Weekday,Not given,26,30,"(40.729656500000004, -74.0010910063657)","(40.738419006144746, -74.07106684255393)"
1478397,121706,Blue Ribbon Fried Chicken,American,24.3,Weekend,5,22,15,"(40.7244607, -73.9909251)","(40.7533674587313, -73.99436744191019)"
1478241,60052,RedFarm Broadway,Chinese,24.2,Weekend,5,31,19,"(40.7820656, -73.9806368)","(40.80794662352075, -73.9919588784982)"
1477216,259341,Momoya,Japanese,29.35,Weekday,Not given,31,30,"(40.7426475, -73.9964607)","(40.79708251228311, -74.00408213769724)"
1478379,142753,Shake Shack,American,8.63,Weekday,Not given,31,32,"(40.6437718, -74.0758827)","(40.5859110808311, -74.08792297732684)"
1478237,81110,Han Dynasty,Chinese,16.44,Weekday,Not given,23,29,"(40.7875393, -73.9764459)","(40.795703926102654, -73.91517210536271)"
1477732,399729,Shake Shack,American,24.25,Weekend,4,20,29,"(40.6437718, -74.0758827)","(40.68499195048132, -74.10087249165728)"
1476842,103970,RedFarm Broadway,Chinese,14.12,Weekend,Not given,35,23,"(40.7820656, -73.9806368)","(40.8156556708569, -73.95381546323803)"
1476984,286386,5 Napkin Burger,American,7.91,Weekday,Not given,29,26,"(40.7601614, -73.9911074)","(40.71774920855574, -73.98273588357195)"
1476783,96254,Han Dynasty,Chinese,19.4,Weekend,Not given,35,26,"(40.7875393, -73.9764459)","(40.80469505495998, -74.03378021998407)"
1476989,64401,The Meatball Shop,Italian,21.34,Weekday,5,22,24,"(40.7651951, -73.9874674)","(40.73564735857534, -74.01336113492005)"
1477213,53156,The Meatball Shop,Italian,13.19,Weekend,Not given,26,29,"(40.7651951, -73.9874674)","(40.748171273370886, -74.04589397816096)"
1477607,386995,Han Dynasty,Chinese,9.75,Weekend,Not given,29,25,"(40.7875393, -73.9764459)","(40.79914424354206, -73.91838707079246)"
1477863,128216,Shake Shack,American,8.2,Weekday,4,33,26,"(40.6437718, -74.0758827)","(40.637381538528786, -74.13994763807617)"
1478360,375043,Tamarind TriBeCa,Indian,24.2,Weekend,Not given,24,29,"(40.7191453, -74.0089504)","(40.734904417851546, -74.07286681199501)"
1477134,361654,The Meatball Shop,Italian,13.53,Weekend,5,22,24,"(40.7651951, -73.9874674)","(40.749712019111094, -73.94432538694731)"
1476794,73274,S'MAC,American,9.56,Weekend,Not given,27,20,"(40.7301897, -73.9836385)","(40.76301004803965, -73.96657048886645)"
1478344,55334,Sushi of Gari Tribeca,Japanese,9.46,Weekend,5,32,20,"(40.7167674, -74.0084565)","(40.6838212861574, -74.02238080281985)"
1477796,40745,Parm,Italian,15.91,Weekday,Not given,32,28,"(40.7230381, -73.9957182)","(40.72324802189951, -74.05440893990783)"
1478243,159626,Blue Ribbon Sushi,Japanese,29.1,Weekend,4,21,15,"(40.7079524, -74.0078296)","(40.69641910623703, -74.04481155651175)"
1477069,377260,Blue Ribbon Fried Chicken,American,12.18,Weekend,5,35,27,"(40.7244607, -73.9909251)","(40.68012087425081, -73.99607908253752)"
1476953,252342,Westville Hudson,American,20.13,Weekend,4,29,19,"(40.7272539, -74.0075081)","(40.710188122874705, -73.97960491068606)"
1477700,60039,Blue Ribbon Sushi,Japanese,33.37,Weekday,3,30,27,"(40.7079524, -74.0078296)","(40.705015865121155, -73.95017240958124)"
1478106,129206,Shake Shack,American,29.15,Weekday,Not given,34,28,"(40.6437718, -74.0758827)","(40.62934329597057, -74.13233876809458)"
1477625,106860,Sushi of Gari Tribeca,Japanese,17.03,Weekday,Not given,35,30,"(40.7167674, -74.0084565)","(40.678900711791734, -73.9525332760339)"
1478213,122092,Han Dynasty,Chinese,22.31,Weekend,3,23,29,"(40.7875393, -73.9764459)","(40.766915774053196, -74.03403596588133)"
1478207,62161,Tamarind TriBeCa,Indian,24.2,Weekend,4,28,26,"(40.7191453, -74.0089504)","(40.721715202656206, -74.06751360378273)"
1477075,52832,ilili Restaurant,Middle Eastern,31.43,Weekday,3,26,29,"(40.7443707, -73.98779)","(40.719862389549164, -73.9331499338405)"
1477145,207281,Shake Shack,American,29.3,Weekday,5,33,32,"(40.6437718, -74.0758827)","(40.66577717856232, -74.00104632048455)"
1478153,300208,Xi'an Famous Foods,Chinese,6.02,Weekend,5,33,24,"(40.7151273, -73.9973245)","(40.73114074652418, -73.94882729710852)"
1477742,338599,Blue Ribbon Fried Chicken,American,6.84,Weekend,3,24,26,"(40.7244607, -73.9909251)","(40.73370079976586, -74.05395430084567)"
1477391,60835,RedFarm Hudson,Chinese,16.49,Weekend,3,34,20,"(40.7341879, -74.0064162)","(40.71460508170778, -73.9624180663759)"
1476993,301825,RedFarm Broadway,Chinese,12.23,Weekend,Not given,32,19,"(40.7820656, -73.9806368)","(40.79488276386665, -74.01485312770669)"
1476705,260680,Cafe Mogador,Middle Eastern,5.77,Weekend,3,20,16,"(40.7273469, -73.984402)","(40.75616593010233, -73.98384079324325)"
1477694,192317,Shake Shack,American,24.3,Weekend,4,25,15,"(40.6437718, -74.0758827)","(40.61609299560931, -74.0542779019783)"
1477062,396432,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,26,17,"(40.7079524, -74.0078296)","(40.682723030011935, -74.03079131062373)"
1477771,232035,ilili Restaurant,Middle Eastern,12.23,Weekday,5,24,32,"(40.7443707, -73.98779)","(40.71530614071384, -74.04441645327921)"
1478182,135970,Momoya,Japanese,25.27,Weekday,5,31,30,"(40.7426475, -73.9964607)","(40.77231549013097, -73.93439459609029)"
1478405,58675,Shake Shack,American,11.59,Weekday,3,23,25,"(40.6437718, -74.0758827)","(40.640580380290906, -74.01171299552117)"
1478094,102010,TAO,Japanese,13.48,Weekday,Not given,27,32,"(40.7625746, -73.9714449)","(40.80468429050445, -73.91777886275926)"
1477857,363202,S'MAC,American,25.27,Weekend,5,20,29,"(40.7301897, -73.9836385)","(40.771806424481376, -73.95610546768927)"
1476840,143866,Jack's Wife Freda,Mediterranean,20.71,Weekend,Not given,35,16,"(40.7298568, -74.0035384)","(40.73938109945468, -74.03826515804941)"
1477641,128224,Blue Ribbon Sushi,Japanese,24.2,Weekend,4,29,18,"(40.7079524, -74.0078296)","(40.687681955252565, -74.02701202477323)"
1476593,175703,The Meatball Shop,Italian,20.61,Weekend,Not given,34,30,"(40.7651951, -73.9874674)","(40.71717059893104, -74.01535166869093)"
1478119,276192,Sushi of Gari Tribeca,Japanese,10.86,Weekday,4,28,28,"(40.7167674, -74.0084565)","(40.72718468768946, -73.94651194550977)"
1476976,300552,Shake Shack,American,22.26,Weekday,5,33,32,"(40.6437718, -74.0758827)","(40.59283075411795, -74.0521338279763)"
1476575,141912,P.J. Clarke's,American,31.38,Weekend,Not given,31,23,"(40.7589826, -73.9682301)","(40.7714086898847, -74.01592646128618)"
1478105,143721,Hummus Place,Middle Eastern,29.05,Weekend,5,26,17,"(40.7322601, -74.0033462)","(40.70620982374073, -73.99210069856709)"
1476853,139626,L'Express,French,16.98,Weekday,Not given,35,29,"(40.7380991, -73.9876326)","(40.778292809441396, -74.01266556457038)"
1477259,145952,Blue Ribbon Sushi,Japanese,29.15,Weekend,4,31,19,"(40.7079524, -74.0078296)","(40.67991269715312, -74.00061519163557)"
1477141,66331,Shake Shack,American,24.3,Weekend,5,21,24,"(40.6437718, -74.0758827)","(40.67240850701559, -74.04609024842793)"
1477556,168420,Blue Ribbon Brooklyn,American,13.1,Weekend,Not given,32,19,"(40.6249044, -73.962921)","(40.61363533797091, -74.00005564048588)"
1478254,239985,5 Napkin Burger,American,25.22,Weekend,5,27,21,"(40.7601614, -73.9911074)","(40.74960285643603, -74.03367805050966)"
1478365,60039,ilili Restaurant,Middle Eastern,32.93,Weekend,4,25,17,"(40.7443707, -73.98779)","(40.73099145654204, -74.02377137689956)"
1477380,108659,Rubirosa,Italian,25.27,Weekday,4,23,31,"(40.7227225, -73.9961142)","(40.69258334119389, -73.93461613406683)"
1477548,79255,The Meatball Shop,Italian,12.95,Weekday,4,29,24,"(40.7651951, -73.9874674)","(40.73005162912772, -73.98658003499811)"
1478444,355090,Shake Shack,American,31.43,Weekend,3,22,24,"(40.6437718, -74.0758827)","(40.6260139652339, -74.11848859793199)"
1477716,317515,Cafe Habana,Mexican,15.62,Weekend,Not given,29,19,"(40.7228449, -73.9942284)","(40.73013095317073, -73.96061912941974)"
1476668,114476,Zero Otto Nove,Italian,5.87,Weekend,Not given,31,18,"(40.8547264, -73.8884476)","(40.83653317319737, -73.854671003927)"
1477106,103852,J. G. Melon,American,8.83,Weekend,5,31,19,"(40.771073, -73.9593705)","(40.75009805761923, -73.98640210371533)"
1477526,344079,Olea,Mediterranean,24.2,Weekend,Not given,20,16,"(40.6878089, -73.97061292171767)","(40.697469224861514, -74.00306263840068)"
1477664,47440,Blue Ribbon Fried Chicken,American,29.3,Weekend,4,28,16,"(40.7244607, -73.9909251)","(40.72829899204484, -74.02257573566098)"
1477917,71249,Momoya,Japanese,24.3,Weekend,4,35,30,"(40.7426475, -73.9964607)","(40.7891157338428, -74.02275473225507)"
1476745,377771,Blue Ribbon Fried Chicken,American,12.61,Weekend,3,30,30,"(40.7244607, -73.9909251)","(40.784097296134476, -73.98710093261076)"
1476724,130956,Blue Ribbon Sushi,Japanese,21.83,Weekday,3,21,26,"(40.7079524, -74.0078296)","(40.66668188772622, -74.03327412203001)"
1477387,141732,Blue Ribbon Fried Chicken,American,9.27,Weekend,Not given,29,16,"(40.7244607, -73.9909251)","(40.70262928736169, -73.96727724184169)"
1478285,113817,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,32,22,"(40.7244607, -73.9909251)","(40.757521568457854, -74.00848340851032)"
1477050,337230,Shake Shack,American,15.18,Weekday,Not given,34,30,"(40.6437718, -74.0758827)","(40.69388008843399, -74.04763454938946)"
1477633,378753,Shake Shack,American,29.1,Weekend,5,29,17,"(40.6437718, -74.0758827)","(40.62395392621149, -74.04954246810172)"
1478095,183520,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,30,17,"(40.7079524, -74.0078296)","(40.72044758614293, -73.9719544898562)"
1478166,177250,RedFarm Hudson,Chinese,12.13,Weekend,Not given,31,27,"(40.7341879, -74.0064162)","(40.70930996437057, -74.06275955382574)"
1478013,283884,Westville Hudson,American,12.56,Weekend,5,26,28,"(40.7272539, -74.0075081)","(40.71331269386514, -73.95059089755831)"
1476612,115610,Delicatessen,American,12.18,Weekend,Not given,24,17,"(40.6587771, -73.9819448)","(40.643168373935126, -73.95295810873715)"
1477114,47594,Dos Caminos,Mexican,12.18,Weekday,5,24,30,"(40.7558726, -73.9704163)","(40.70368088220027, -73.99775544426103)"
1477644,82041,Osteria Morini,Italian,5.77,Weekend,3,24,19,"(40.7219323, -73.9976726)","(40.7003654887973, -73.9671490163835)"
1476634,82092,Sushi of Gari 46,Japanese,16.3,Weekend,Not given,21,29,"(40.7606902, -73.9895916)","(40.72418428580259, -73.94597481309249)"
1477186,291891,The Kati Roll Company,Indian,11.64,Weekend,4,34,18,"(40.729656500000004, -74.0010910063657)","(40.72776559134689, -73.96952608780873)"
1477939,41040,The Meatball Shop,Italian,15.91,Weekend,Not given,26,20,"(40.7651951, -73.9874674)","(40.75128909663123, -74.03252709582152)"
1477610,35643,Vanessa's Dumpling House,Chinese,16.49,Weekend,5,26,25,"(40.713822199999996, -73.96198697270917)","(40.69438188550051, -73.90689864748617)"
1476843,361846,Sarabeth's West,American,14.12,Weekday,3,21,33,"(40.7652199, -73.9755591)","(40.71798077414502, -73.94031280575355)"
1476983,55689,Rubirosa,Italian,7.95,Weekday,Not given,20,26,"(40.7227225, -73.9961142)","(40.68938223632401, -74.03597863886114)"
1478123,149268,Han Dynasty,Chinese,16.2,Weekend,Not given,29,18,"(40.7875393, -73.9764459)","(40.772050135663605, -73.94806767071633)"
