,Unnamed: 0.1,Unnamed: 0,Time,Lat,Lon,Street,Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Astronomical_Twilight
15019,15019,15019,2022-09-10 21:32:00,40.749137,-73.967286,FDR Drive,10.0,0.0,0.0,Fair,Night
15020,15020,15020,2022-10-02 12:25:16,40.76060800000001,-74.00354499999997,Lincoln Tunl West,10.0,15.0,0.0,Cloudy,Day
15021,15021,15021,2022-09-17 08:20:04,40.76060800000001,-74.00354499999997,Lincoln Tunl West,10.0,6.0,0.0,Cloudy,Day
15022,15022,15022,2022-09-13 07:21:39.000000000,40.813885,-73.93464399999998,MadisonAvenue Bridge,9.0,0.0,0.0,Mostly Cloudy,Day
15023,15023,15023,2022-10-17 01:26:30.000000000,40.794282,-73.931083,FDR Drive,10.0,5.0,0.0,Mostly Cloudy,Night
15024,15024,15024,2022-05-17 06:17:30,40.80329,-73.97269,Henry Hudson Parkway,10.0,5.0,0.0,Fair,Day
15025,15025,15025,2022-10-03 09:02:44,40.744214,-73.971485,FDR Drive,10.0,15.0,0.0,Cloudy,Day
15026,15026,15026,2022-09-20 08:00:00,40.7466,-73.969417,FDR Drive,10.0,3.0,0.0,Fair,Day
15027,15027,15027,2022-02-28 00:29:22,40.74761509875896,-73.96853327715887,FDR Drive,10.0,6.0,0.0,Fair,Night
15028,15028,15028,2022-08-30 15:41:05,40.827123,-73.953692,Henry Hudson Parkway,10.0,12.0,0.0,Fair,Day
15029,15029,15029,2022-09-11 05:50:09,40.849082,-73.938518,5th Avenue,10.0,0.0,0.0,Cloudy,Day
15030,15030,15030,2022-08-07 02:23:30,40.805697,-73.970871,Henry Hudson Parkway,10.0,3.0,0.0,Partly Cloudy,Night
15031,15031,15031,2022-07-21 19:03:53,40.87076,-73.930293,Henry Hudson Parkway,10.0,15.0,0.0,Mostly Cloudy,Day
15032,15032,15032,2022-09-29 09:42:19,40.848079,-73.93625899999998,5th Avenue,10.0,13.0,0.0,Fair,Day
15033,15033,15033,2022-06-09 22:34:00,40.849381,-73.941558,US-1 North,10.0,9.0,0.0,Fair,Night
15034,15034,15034,2022-04-01 06:50:35,40.848745107455976,-73.93862128222494,Cross Bronx Expy,10.0,3.0,0.01,Mostly Cloudy,Day
15035,15035,15035,2022-03-13 10:46:51,40.84992527942252,-73.94415736163167,George Washington Bridge,10.0,18.0,0.0,Cloudy,Day
15036,15036,15036,2022-06-20 13:44:14,40.746065,-73.988615, W 29th Street,10.0,5.0,0.0,Fair,Day
15037,15037,15037,2022-05-25 18:28:04,40.820667,-73.946348, St Nicholas Avenue,10.0,,0.0,Fair,Day
15038,15038,15038,2022-05-31 13:51:49,40.76681,-73.95067900000002,FDR Drive,10.0,6.0,0.0,Fair,Day
15039,15039,15039,2022-10-15 10:33:07,40.84609,-73.930366,5th Avenue,10.0,3.0,0.0,Fair,Day
15040,15040,15040,2022-08-24 14:11:42,40.754332,-74.006726, 12th Avenue,10.0,6.0,0.0,Fair,Day
15041,15041,15041,2022-07-05 08:27:37,40.746773,-74.008073,11th Avenue,8.0,6.0,0.0,Fair,Day
15042,15042,15042,2023-02-04 20:49:02,40.83070900000001,-73.950923,Henry Hudson Parkway,10.0,10.0,0.0,Fair,Night
15043,15043,15043,2022-12-07 01:11:29,40.834046,-73.949833,Henry Hudson Parkway,4.0,7.0,0.1,Light Rain,Night
15044,15044,15044,2022-09-13 22:11:12,40.832902,-73.950172,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Night
15045,15045,15045,2022-01-14 15:10:44,40.82301735858525,-73.95722508395214,Henry Hudson Parkway,10.0,9.0,0.0,Fair,Day
15046,15046,15046,2022-06-29 22:25:33,40.72751,-74.020523,Holland Tunl West,10.0,3.0,0.0,Fair,Day
15047,15047,15047,2022-09-08 12:30:44,40.78402877,-73.98512006,Henry Hudson Parkway,10.0,7.0,0.0,Cloudy,Day
15048,15048,15048,2022-10-12 23:39:00,40.846059,-73.930479,5th Avenue,10.0,3.0,0.0,Fair,Night
15049,15049,15049,2022-08-19 18:45:54,40.845842,-73.92939,Harlem River Drive North,10.0,5.0,0.0,Fair,Day
15050,15050,15050,2023-01-15 13:58:03,40.799824,-73.929906,FDR Drive,10.0,9.0,0.0,Fair,Day
15051,15051,15051,2022-10-17 06:16:30,40.799824,-73.929906,FDR Drive,10.0,0.0,0.02,Cloudy,Day
15052,15052,15052,2022-05-05 06:09:30,40.798277,-73.929548,FDR Drive,10.0,3.0,0.0,Partly Cloudy,Day
15053,15053,15053,2022-05-03 17:12:54,40.834536,-73.949689,Henry Hudson Parkway,10.0,7.0,0.0,Mostly Cloudy,Day
15054,15054,15054,2022-05-24 14:55:44,40.74845194797159,-73.9845407005597,5th Avenue,10.0,5.0,0.0,Cloudy,Day
15055,15055,15055,2022-05-31 09:43:32,40.82821011523804,-73.93499493563682,West 155th Street,10.0,5.0,0.0,Fair,Day
15056,15056,15056,2022-08-14 21:00:51,40.77299,-73.99320999999998,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
15057,15057,15057,2022-07-14 15:39:40,40.760737,-74.00383599999998,Lincoln Tunl West,10.0,3.0,0.0,Mostly Cloudy,Day
15058,15058,15058,2022-07-07 15:21:55,40.760409,-74.00314200000003,Lincoln Tunl West,10.0,3.0,0.0,Cloudy,Day
15059,15059,15059,2022-10-15 10:25:30,40.851066,-73.949949,George Washington Bridge,10.0,3.0,0.0,Fair,Day
15060,15060,15060,2022-04-14 17:32:37,40.761090516849706,-73.95608782732984,FDR Drive,10.0,6.0,0.0,Partly Cloudy,Day
15061,15061,15061,2022-05-17 15:53:14,40.76003909091587,-73.96295428240794, E 59th Street,10.0,12.0,0.0,Partly Cloudy,Day
15062,15062,15062,2022-08-11 23:48:30,40.738319,-73.97381999999998,FDR Drive,10.0,3.0,0.0,Fair,Night
15063,15063,15063,2022-08-11 23:48:30,40.740679,-73.97288,FDR Drive,10.0,3.0,0.0,Fair,Night
15064,15064,15064,2022-05-24 12:09:30,40.75338721255897,-73.99629950488094, W 34th Street,10.0,7.0,0.0,Cloudy,Day
15065,15065,15065,2022-05-02 11:21:30,40.799718,-73.926249,Robert F Kennedy Bridge,4.0,6.0,0.0,Cloudy,Day
15066,15066,15066,2022-05-21 15:00:26,40.851614,-73.933675, W 184th Street,10.0,5.0,0.0,Fair,Day
15067,15067,15067,2022-02-04 02:30:27,40.74435353259685,-73.9712369438459,,6.0,7.0,0.01,Light Rain,Night
15068,15068,15068,2022-08-03 09:29:24,40.786626,-73.929388,Robert F Kennedy Bridge East,10.0,3.0,0.0,Fair,Day
15069,15069,15069,2022-09-12 15:33:53,40.846384,-73.931145,5th Avenue,10.0,0.0,0.0,Mostly Cloudy,Day
15070,15070,15070,2022-12-26 12:30:06,40.850266,-73.945263,George Washington Bridge,10.0,6.0,0.0,Fair,Day
15071,15071,15071,2022-11-14 11:38:08,40.850603,-73.946782,George Washington Bridge,10.0,9.0,0.0,Fair,Day
15072,15072,15072,2022-07-28 20:57:59,40.84709287,-73.93336415,Cross Bronx Expy,10.0,8.0,0.0,Cloudy,Day
15073,15073,15073,2022-07-02 22:45:27,40.849229,-73.939286,5th Avenue,10.0,0.0,0.0,Fair,Night
15074,15074,15074,2022-03-14 00:54:41,40.84968924502921,-73.94211888278035,Cross Bronx Expy,10.0,7.0,0.0,Cloudy,Night
15075,15075,15075,2022-05-31 09:43:32,40.82821011523804,-73.93499493563682,West 155th Street,10.0,5.0,0.0,Fair,Day
15076,15076,15076,2022-08-19 06:53:30,40.79831958,-73.92302155,Robert F Kennedy Bridge,10.0,3.0,0.0,Fair,Day
15077,15077,15077,2022-07-17 23:33:00,40.81467032,-73.93439412,Harlem River Drive,10.0,0.0,0.0,Partly Cloudy,Night
15078,15078,15078,2022-09-07 19:28:55,40.80741763,-73.93383622,Harlem River Drive,10.0,,0.0,Cloudy,Day
15079,15079,15079,2022-12-12 19:45:00,40.757144,-73.99517800000002, W 39th Street,10.0,5.0,0.0,Fair,Night
15080,15080,15080,2022-06-21 17:01:23,40.759449,-74.002789,Lincoln Tunl East,9.0,5.0,0.0,Mostly Cloudy,Day
15081,15081,15081,2022-06-19 07:06:21,40.730939,-73.973575,FDR Drive,10.0,9.0,0.0,Fair,Day
15082,15082,15082,2022-05-16 14:34:10,40.756052,-73.986942, 7th Avenue,10.0,6.0,0.0,Fair,Day
15083,15083,15083,2022-07-21 17:19:09,40.740702,-73.97264799999998,FDR Drive,9.0,3.0,0.0,Fair,Day
15084,15084,15084,2022-10-13 12:43:48,40.770788,-73.994663,Joe DiMaggio Hwy,10.0,3.0,0.0,Cloudy,Day
15085,15085,15085,2022-09-14 19:48:26,40.74667096,-73.96915555,FDR Drive,10.0,6.0,0.0,Fair,Day
15086,15086,15086,2022-06-08 07:29:36,40.750507,-73.973843, E 42nd Street,9.0,3.0,0.0,Mostly Cloudy,Day
15087,15087,15087,2022-07-30 00:05:04,40.74387,-73.97171999999998,FDR Drive,10.0,3.0,0.0,Cloudy,Night
15088,15088,15088,2022-07-01 13:23:47,40.743105,-73.972163,FDR Drive,8.0,5.0,0.0,Fair,Day
15089,15089,15089,2022-09-15 13:47:53,40.7565,-73.972364, Lexington Avenue,10.0,6.0,0.0,Fair,Day
15090,15090,15090,2022-10-08 23:06:54,40.779283,-73.943451,FDR Drive,10.0,0.0,0.0,Fair,Night
15091,15091,15091,2022-04-11 15:24:09,40.7606399057352,-73.95651698077222,FDR Drive,10.0,8.0,0.0,Fair,Day
15092,15092,15092,2022-08-31 14:46:33,40.847247,-73.933296,5th Avenue,10.0,7.0,0.0,Partly Cloudy,Day
15093,15093,15093,2022-07-12 07:07:00,40.84609,-73.930366,5th Avenue,10.0,10.0,0.0,Mostly Cloudy,Day
15094,15094,15094,2022-05-22 17:36:30,40.846029,-73.930224,5th Avenue,10.0,3.0,0.0,Fair,Day
15095,15095,15095,2022-05-29 09:26:00.000000000,40.848251,-73.936134,Wadsworth Avenue,10.0,3.0,0.0,Fair,Day
15096,15096,15096,2022-09-23 06:30:30.000000000,40.76580300000001,-73.951388,FDR Drive,10.0,5.0,0.0,Fair,Day
15097,15097,15097,2022-08-12 13:48:00.000000000,40.84709287,-73.93336415,Cross Bronx Expy,10.0,9.0,0.0,Fair,Day
15098,15098,15098,2022-07-19 12:05:00.000000000,40.85009,-73.944379,George Washington Bridge,10.0,7.0,0.0,Fair,Day
15099,15099,15099,2022-02-20 18:03:53.000000000,40.849641,-73.942161,5th Avenue,10.0,8.0,0.0,Fair,Day
15100,15100,15100,2022-05-18 16:07:16.000000000,40.800528,-73.935195, 2nd Avenue,10.0,7.0,0.0,Fair,Day
15101,15101,15101,2022-08-27 14:15:23.000000000,40.729357,-74.005178, Varick Street,10.0,5.0,0.0,Fair,Day
15102,15102,15102,2022-10-13 11:14:05.000000000,40.74066281,-73.97286773,FDR Drive,10.0,3.0,0.0,Cloudy,Day
15103,15103,15103,2022-09-10 22:05:30.000000000,40.73787700000001,-73.974147,FDR Drive,10.0,0.0,0.0,Fair,Night
15104,15104,15104,2022-07-30 00:05:04.000000000,40.738319,-73.97381999999998,FDR Drive,10.0,3.0,0.0,Cloudy,Night
15105,15105,15105,2022-03-08 12:46:30.000000000,40.74387,-73.97171999999998,FDR Drive,10.0,8.0,0.0,Fair,Day
15106,15106,15106,2022-05-16 14:34:10.000000000,40.75724,-73.989799, W 42nd Street,10.0,6.0,0.0,Fair,Day
15107,15107,15107,2022-09-24 00:13:47.000000000,40.784879,-73.93016999999998,Robert F Kennedy Bridge West,10.0,7.0,0.0,Fair,Night
15108,15108,15108,2022-09-13 15:48:01.000000000,40.741599,-73.97245500000002,FDR Drive,10.0,3.0,0.0,Mostly Cloudy,Day
15109,15109,15109,2022-09-10 06:02:23.000000000,40.845955,-73.93056899999998,5th Avenue,10.0,0.0,0.0,Fair,Day
15110,15110,15110,2022-09-06 06:09:46.000000000,40.845337,-73.928064,Alexander Hamilton Bridge East,5.0,0.0,0.03,Light Rain,Day
15111,15111,15111,2022-08-10 16:12:29.000000000,40.84579,-73.92990400000002,5th Avenue,10.0,0.0,0.0,Mostly Cloudy,Day
15112,15112,15112,2022-05-14 20:20:58.000000000,40.846455,-73.93211,Trans-Manhattan Expressway,5.0,6.0,0.0,Cloudy,Day
15113,15113,15113,2022-09-24 02:17:49.000000000,40.794272,-73.97846700000002,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Night
15114,15114,15114,2022-07-19 06:37:31.000000000,40.793633,-73.979148,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Day
15115,15115,15115,2022-11-01 07:21:30.000000000,40.736165,-73.975053,FDR Drive,4.0,3.0,0.0,Cloudy,Day
15116,15116,15116,2022-05-16 09:26:03.000000000,40.737363,-73.974518,FDR Drive,9.0,5.0,0.0,Mostly Cloudy,Day
15117,15117,15117,2021-12-31 22:56:00.000000000,40.737581,-73.97435899999998,FDR Drive,7.0,0.0,0.0,Cloudy,Night
15118,15118,15118,2022-08-14 01:50:38.000000000,40.727254,-74.019849,Holland Tunl East,10.0,0.0,0.0,Fair,Night
15119,15119,15119,2022-09-01 10:52:49.000000000,40.755221,-73.996648,West 36th Street,10.0,0.0,0.0,Fair,Day
15120,15120,15120,2022-10-14 05:39:30.000000000,40.806579,-73.933371,Harlem River Drive South,10.0,8.0,0.0,Cloudy,Day
15121,15121,15121,2022-09-13 18:59:50.000000000,40.768716,-73.995476, 12th Avenue,10.0,9.0,0.0,Fair,Day
15122,15122,15122,2022-08-24 08:35:06.000000000,40.76745800000001,-73.996426,West 51st Street,10.0,7.0,0.0,Fair,Day
15123,15123,15123,2022-06-14 14:57:17.000000000,40.766202,-73.997338, 12th Avenue,10.0,6.0,0.0,Fair,Day
15124,15124,15124,2022-06-07 11:15:26.000000000,40.76433400000001,-73.998706, 12th Avenue,10.0,,0.0,Partly Cloudy,Day
15125,15125,15125,2023-02-20 23:29:30.000000000,40.799824,-73.929906,FDR Drive,10.0,6.0,0.0,Fair,Night
15126,15126,15126,2022-09-28 06:23:30.000000000,40.799824,-73.929906,FDR Drive,10.0,5.0,0.0,Fair,Day
15127,15127,15127,2022-08-08 10:36:05.000000000,40.799824,-73.929906,FDR Drive,10.0,7.0,0.0,Fair,Day
15128,15128,15128,2022-05-29 11:19:07.000000000,40.807238,-73.93391700000002,Harlem River Drive South,10.0,0.0,0.0,Fair,Day
15129,15129,15129,2022-01-14 06:38:30.000000000,40.799824,-73.929906,FDR Drive,10.0,7.0,0.0,Fair,Day
15130,15130,15130,2022-07-17 05:27:30,40.716383,-73.980997,Williamsburg Bridge West,10.0,0.0,0.0,Fair,Day
15131,15131,15131,2022-05-13 23:46:26,40.737234,-74.000668, W 12th Street,5.0,0.0,0.0,Partly Cloudy,Night
15132,15132,15132,2022-06-09 05:02:35,40.810777,-73.952605, Saint Nicholas Avenue,1.0,5.0,0.07,Rain,Day
15133,15133,15133,2022-10-17 14:53:56,40.804355,-73.931,Harlem River Drive North,10.0,0.0,0.0,Mostly Cloudy,Day
15134,15134,15134,2022-10-12 09:27:47,40.835929,-73.934822,Harlem River Drive North,10.0,0.0,0.0,Fair,Day
15135,15135,15135,2022-08-07 11:14:26,40.83271623,-73.93520951,Harlem River Drive,10.0,7.0,0.0,Mostly Cloudy,Day
15136,15136,15136,2022-07-03 10:05:00,40.832718,-73.935224,Harlem River Drive North,10.0,5.0,0.0,Fair,Day
15137,15137,15137,2022-06-12 11:08:34,40.822965,-73.934336,Harlem River Drive North,9.0,0.0,0.01,Light Rain,Day
15138,15138,15138,2021-12-31 13:28:00,40.847867,-73.934797, Saint Nicholas Avenue,10.0,3.0,0.0,Cloudy,Day
15139,15139,15139,2022-01-28 21:25:06,40.75312972049354,-73.9638125892927,FDR Drive,1.0,12.0,0.0,Light Snow,Night
15140,15140,15140,2022-06-17 14:36:06,40.806579,-73.933371,Harlem River Drive South,10.0,10.0,0.0,Fair,Day
15141,15141,15141,2022-05-20 19:08:09,40.847155,-73.92849100000002,Washington Bridge,3.0,8.0,0.01,Light Rain,Day
15142,15142,15142,2022-12-27 23:58:25,40.849435,-73.941266,5th Avenue,10.0,5.0,0.0,Cloudy,Night
15143,15143,15143,2022-12-18 21:34:54,40.84715300000001,-73.933501,Audubon Avenue,10.0,,0.0,Fair,Night
15144,15144,15144,2022-11-20 15:10:32,40.846059,-73.930479,5th Avenue,10.0,14.0,0.0,Fair,Day
15145,15145,15145,2022-11-16 19:59:30,40.848251,-73.936134,Wadsworth Avenue,10.0,6.0,0.0,Mostly Cloudy,Night
15146,15146,15146,2022-11-14 11:38:08,40.849697,-73.942135,5th Avenue,10.0,9.0,0.0,Fair,Day
15147,15147,15147,2022-09-12 07:07:07,40.848386,-73.93603399999998, Wadsworth Avenue,4.0,0.0,0.0,Cloudy,Day
15148,15148,15148,2022-07-25 23:30:19,40.84715300000001,-73.933501,Audubon Avenue,10.0,6.0,0.0,Fair,Night
15149,15149,15149,2022-07-12 07:20:21,40.847867,-73.934797, Saint Nicholas Avenue,10.0,,0.0,Partly Cloudy,Day
15150,15150,15150,2022-07-04 11:35:01,40.84894600000001,-73.938609,5th Avenue,10.0,5.0,0.0,Fair,Day
15151,15151,15151,2022-03-14 00:54:41,40.84968924502921,-73.94211888278035,Cross Bronx Expy,10.0,7.0,0.0,Cloudy,Night
15152,15152,15152,2022-01-28 14:34:44,40.846059,-73.930479,5th Avenue,4.0,3.0,0.0,Haze,Day
15153,15153,15153,2022-08-19 05:30:30,40.769882,-73.957557, 2nd Avenue,10.0,3.0,0.0,Fair,Day
15154,15154,15154,2022-10-01 01:18:06,40.724085,-73.973281,FDR Drive,10.0,3.0,0.0,Mostly Cloudy,Night
15155,15155,15155,2023-02-11 02:48:29,40.84992528,-73.94415736,George Washington Bridge,10.0,7.0,0.0,Fair,Night
15156,15156,15156,2022-10-12 21:35:48,40.849137,-73.94102, Cabrini Blvd,10.0,3.0,0.0,Fair,Night
15157,15157,15157,2023-01-19 22:27:46,40.747754,-73.968204,Queens Midtown Tunl,10.0,7.0,0.05,Cloudy,Night
15158,15158,15158,2022-06-29 21:39:30,40.784269,-73.942389,FDR Drive,10.0,0.0,0.0,Fair,Day
15159,15159,15159,2022-07-07 08:47:57,40.846708,-73.93191800000002,5th Avenue,10.0,7.0,0.0,Cloudy,Day
15160,15160,15160,2022-06-25 22:38:00,40.803475,-73.972337,Henry Hudson Parkway,10.0,0.0,0.0,Fair,Night
15161,15161,15161,2022-08-16 17:07:35,40.716544,-73.981528,Williamsburg Bridge West,10.0,6.0,0.0,Fair,Day
15162,15162,15162,2022-08-12 07:13:30,40.715774,-73.979017,Williamsburg Bridge,10.0,3.0,0.0,Fair,Day
15163,15163,15163,2022-06-14 00:33:58,40.716383,-73.980997,Williamsburg Bridge West,10.0,5.0,0.0,Fair,Night
15164,15164,15164,2022-07-01 17:13:19,40.850179,-73.944861,George Washington Bridge,10.0,5.0,0.0,Fair,Day
15165,15165,15165,2022-05-18 10:49:56,40.850603,-73.946782,George Washington Bridge,10.0,8.0,0.0,Fair,Day
15166,15166,15166,2022-05-11 11:27:30,40.747197,-73.96866700000002,FDR Drive,10.0,6.0,0.0,Cloudy,Day
15167,15167,15167,2022-05-16 22:30:30,40.777165,-73.942738,FDR Drive,10.0,10.0,0.0,Cloudy,Night
15168,15168,15168,2022-05-11 10:12:00,40.740948,-74.009203,West Street,10.0,6.0,0.0,Cloudy,Day
15169,15169,15169,2022-05-02 07:55:34,40.745449,-74.008314, 11th Avenue,3.0,0.0,0.01,Light Rain,Day
15170,15170,15170,2022-06-15 21:40:53,40.726338,-73.97199499999998,FDR Drive,10.0,0.0,0.0,Fair,Day
15171,15171,15171,2022-08-31 08:37:31,40.741599,-73.97245500000002,FDR Drive,10.0,6.0,0.0,Fair,Day
15172,15172,15172,2022-03-17 22:27:30,40.834029,-73.949969,Marginal Street,0.25,0.0,0.0,Fog,Night
15173,15173,15173,2022-10-10 14:58:33,40.770805,-73.994853,12th Avenue,10.0,,0.0,Fair,Day
15174,15174,15174,2022-10-06 14:06:09.000000000,40.775291,-73.953636, 2nd Avenue,10.0,3.0,0.0,Fair,Day
15175,15175,15175,2022-07-21 08:46:17.000000000,40.835605,-73.935108,Harlem River Drive South,10.0,10.0,0.0,Fair,Day
15176,15176,15176,2022-03-23 23:49:30.000000000,40.83775877933103,-73.9339649673751,Harlem River Drive,5.0,9.0,0.04,Light Rain,Night
15177,15177,15177,2022-09-24 11:22:55.000000000,40.771382,-73.9464,FDR Drive,10.0,,0.0,Fair,Day
15178,15178,15178,2022-08-25 20:40:38.000000000,40.784347,-73.941994,FDR Drive,10.0,5.0,0.0,Fair,Day
15179,15179,15179,2022-03-05 12:36:44.000000000,40.78435063342674,-73.94199013674763,FDR Drive,10.0,8.0,0.0,Fair,Day
15180,15180,15180,2022-08-16 06:36:30.000000000,40.747629,-73.96831,FDR Drive,10.0,0.0,0.0,Fair,Day
15181,15181,15181,2023-01-26 07:07:04.000000000,40.760022,-73.961682,Ed Koch Queensboro Bridge West,10.0,13.0,0.0,Partly Cloudy,Day
15182,15182,15182,2022-12-17 09:18:30.000000000,40.84709287,-73.93336415,Cross Bronx Expy,10.0,7.0,0.0,Fair,Day
15183,15183,15183,2022-01-17 16:16:30.000000000,40.849221,-73.94076700000002,5th Avenue,10.0,,0.0,Cloudy,Day
15184,15184,15184,2022-09-23 18:00:00,40.780843,-73.944126,FDR Drive,10.0,12.0,0.0,Fair,Day
15185,15185,15185,2022-10-06 15:24:53,40.846708,-73.93191800000002,5th Avenue,10.0,3.0,0.0,Fair,Day
15186,15186,15186,2022-09-01 11:10:58,40.846059,-73.930479,5th Avenue,10.0,0.0,0.0,Fair,Day
15187,15187,15187,2022-08-26 09:54:30,40.846059,-73.930479,5th Avenue,9.0,3.0,0.0,Cloudy,Day
15188,15188,15188,2022-08-19 00:14:03,40.845484,-73.927964,Alexander Hamilton Bridge West,10.0,3.0,0.0,Fair,Night
15189,15189,15189,2022-09-11 12:35:32,40.782911,-73.929038,Robert F Kennedy Bridge East,6.0,3.0,0.02,Light Rain,Day
15190,15190,15190,2022-09-25 19:53:30,40.774551,-73.943237,FDR Drive,10.0,5.0,0.0,Fair,Day
15191,15191,15191,2022-05-31 15:33:46,40.8307421205481,-73.95104527438187,Henry Hudson Parkway,10.0,,0.0,Partly Cloudy,Day
15192,15192,15192,2022-10-05 07:25:33,40.753125,-73.96381,FDR Drive,9.0,5.0,0.0,Cloudy,Day
15193,15193,15193,2022-05-16 17:56:07,40.709683,-74.001502,Brooklyn Bridge,10.0,0.0,0.01,Mostly Cloudy,Day
15194,15194,15194,2022-08-25 15:26:55,40.709628,-73.992446,FDR Drive,10.0,0.0,0.0,Fair,Day
15195,15195,15195,2022-04-29 08:23:58,40.8156359193763,-73.96396279299755,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Day
15196,15196,15196,2022-02-25 18:38:00,40.825853,-73.955042,Henry Hudson Parkway,10.0,16.0,0.0,Fair,Day
15197,15197,15197,2022-01-12 14:40:00.000000000,40.712474,-74.004824,Brooklyn Bridge Walkway,10.0,8.0,0.0,Fair,Day
15198,15198,15198,2022-07-26 07:14:31.000000000,40.713783,-73.973093,Williamsburg Bridge East,10.0,5.0,0.0,Fair,Day
15199,15199,15199,2022-02-23 17:06:38.000000000,40.71551442126887,-73.97889733279237,Williamsburg Bridge,10.0,10.0,0.0,Fair,Day
15200,15200,15200,2022-09-10 14:33:39.000000000,40.787033,-73.929045,Robert F Kennedy Bridge East,10.0,3.0,0.0,Fair,Day
15201,15201,15201,2022-10-17 07:33:36.000000000,40.845722,-73.929606,Alexander Hamilton Bridge East,10.0,0.0,0.0,Cloudy,Day
15202,15202,15202,2022-06-17 00:05:07.000000000,40.724282,-73.99082, 2nd Avenue,10.0,3.0,0.0,Cloudy,Night
15203,15203,15203,2022-08-14 17:14:33.000000000,40.838522,-73.933382,Harlem River Drive North,10.0,,0.0,Fair,Day
15204,15204,15204,2022-10-16 22:59:37.000000000,40.786361,-73.939109,FDR Drive,10.0,3.0,0.0,Fair,Night
15205,15205,15205,2022-06-16 00:13:30.000000000,40.785761,-73.939639,FDR Drive,10.0,5.0,0.0,Fair,Night
15206,15206,15206,2022-04-05 16:05:20.000000000,40.78435063342674,-73.94199013674763,FDR Drive,10.0,,0.0,Cloudy,Day
15207,15207,15207,2022-05-19 11:38:56.000000000,40.713698,-73.994201,Manhattan Bridge,7.0,5.0,0.0,Cloudy,Day
15208,15208,15208,2022-08-27 14:15:23.000000000,40.74435,-73.971243,FDR Drive,10.0,5.0,0.0,Fair,Day
15209,15209,15209,2022-07-27 18:36:14.000000000,40.80093741,-73.92933011,Robert F Kennedy Bridge,10.0,0.0,0.0,Fair,Day
15210,15210,15210,2022-12-13 10:16:02.000000000,40.848386,-73.93603399999998, Wadsworth Avenue,10.0,5.0,0.0,Fair,Day
15211,15211,15211,2022-06-21 23:37:30.000000000,40.771413,-73.946361,FDR Drive,9.0,0.0,0.0,Cloudy,Night
15212,15212,15212,2022-05-20 21:21:55.000000000,40.760737,-74.00383599999998,Lincoln Tunl West,1.0,0.0,0.0,Fog,Day
15213,15213,15213,2022-09-01 11:35:11.000000000,40.781474,-73.98688299999998,Henry Hudson Parkway,10.0,5.0,0.0,Fair,Day
15214,15214,15214,2022-09-09 20:12:02.000000000,40.812234,-73.935875, Madison Avenue,10.0,0.0,0.0,Fair,Day
15215,15215,15215,2022-04-29 21:46:00.000000000,40.721604,-73.989002, Allen Street,10.0,3.0,0.0,Fair,Night
15216,15216,15216,2023-02-06 18:40:30,40.832718,-73.935224,Harlem River Drive North,10.0,9.0,0.0,Fair,Day
15217,15217,15217,2022-09-29 15:46:58,40.732894,-74.010193, West Street,10.0,8.0,0.0,Fair,Day
15218,15218,15218,2022-03-17 20:00:56,40.83114000000001,-73.950889,Henry Hudson Parkway,1.0,5.0,0.0,Fog,Day
15219,15219,15219,2022-12-11 20:04:30,40.851449,-73.952134,George Washington Bridge,2.0,6.0,0.01,Light Snow,Night
15220,15220,15220,2022-05-25 14:35:25,40.729148,-73.971762,FDR Drive,10.0,,0.0,Fair,Day
15221,15221,15221,2022-10-16 19:44:54,40.787297,-73.983013,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Night
15222,15222,15222,2022-05-19 10:30:05.000000000,40.71800351123467,-73.99994730914116, Canal Street,6.0,5.0,0.0,Cloudy,Day
15223,15223,15223,2022-05-11 21:00:42.000000000,40.717231,-73.998855, Canal Street,10.0,3.0,0.0,Mostly Cloudy,Day
15224,15224,15224,2022-04-15 14:30:31.000000000,40.758838,-73.99972700000002, 11th Avenue,10.0,9.0,0.0,Fair,Day
15225,15225,15225,2022-06-29 13:08:31.000000000,40.71248889,-73.97776008,FDR Drive,10.0,,0.0,Fair,Day
15226,15226,15226,2022-11-22 14:04:29.000000000,40.706225,-74.00279,FDR Drive,10.0,5.0,0.0,Fair,Day
15227,15227,15227,2022-08-30 18:18:36.000000000,40.757655,-73.959355,FDR Drive,10.0,6.0,0.0,Fair,Day
